msg_id,price,mode,burst,produce_time,consume_time,latency_ms,throughput_msg_per_sec,p95_latency_ms,p99_latency_ms
814,98.68,burst_12p,False,1776107977.3649142,1776107977.3827233,17.809,201.15,112.007,162.537
815,98.68,burst_12p,True,1776107977.3700273,1776107977.3953886,25.361,200.77,111.876,162.486
816,98.49,burst_12p,True,1776107977.3751385,1776107977.3972049,22.066,200.92,111.744,162.435
818,98.57,burst_12p,True,1776107977.3853652,1776107977.4039767,18.611,200.83,111.612,162.384
817,98.54,burst_12p,True,1776107977.3802497,1776107977.4104056,30.156,200.76,111.481,162.333
820,98.58,burst_12p,False,1776107977.3955936,1776107977.4154594,19.866,200.76,111.349,162.282
819,98.59,burst_12p,False,1776107977.390482,1776107977.4163768,25.895,200.96,111.217,162.231
822,98.57,burst_12p,True,1776107977.4058232,1776107977.4236078,17.785,200.85,111.129,162.18
821,98.56,burst_12p,False,1776107977.4007099,1776107977.4288452,28.135,200.83,111.041,162.13
823,98.53,burst_12p,False,1776107977.4109547,1776107977.4356637,24.709,200.74,110.953,162.079
824,98.55,burst_12p,False,1776107977.4160728,1776107977.43602,19.947,200.97,110.865,162.028
825,98.28,burst_12p,True,1776107977.4211917,1776107977.4363012,15.11,201.2,110.777,161.977
826,98.27,burst_12p,False,1776107977.42631,1776107977.4450626,18.753,201.02,110.689,161.926
828,98.12,burst_12p,True,1776107977.4365425,1776107977.454596,18.054,200.79,110.601,161.875
827,98.21,burst_12p,True,1776107977.4314282,1776107977.4569829,25.555,200.92,110.513,161.824
830,98.27,burst_12p,True,1776107977.446775,1776107977.4657934,19.018,200.73,110.425,161.773
829,98.14,burst_12p,False,1776107977.4416668,1776107977.4666286,24.962,200.93,110.337,161.722
832,98.16,burst_12p,False,1776107977.4570262,1776107977.4747667,17.74,200.78,110.249,161.671
831,98.15,burst_12p,True,1776107977.4518933,1776107977.478509,26.616,200.84,110.161,161.62
833,98.06,burst_12p,True,1776107977.4621565,1776107977.486732,24.575,200.68,110.073,161.569
834,98.07,burst_12p,False,1776107977.4672675,1776107977.487108,19.84,200.91,109.985,161.518
836,98.1,burst_12p,True,1776107977.4774969,1776107977.4963987,18.902,200.7,109.897,161.467
835,98.06,burst_12p,True,1776107977.4723787,1776107977.4982831,25.904,200.85,109.809,161.416
838,98.39,burst_12p,True,1776107977.4877377,1776107977.5061316,18.394,200.71,109.721,161.365
837,98.43,burst_12p,False,1776107977.4826188,1776107977.5090935,26.475,200.81,109.633,161.314
840,98.63,burst_12p,True,1776107977.4979808,1776107977.516574,18.593,200.69,109.545,161.263
839,98.51,burst_12p,True,1776107977.492865,1776107977.517587,24.722,200.88,109.457,161.212
841,98.62,burst_12p,False,1776107977.503097,1776107977.5294874,26.39,200.55,109.441,161.161
842,98.53,burst_12p,True,1776107977.5082164,1776107977.5298247,21.608,200.77,109.424,161.11
844,98.55,burst_12p,False,1776107977.518433,1776107977.5372305,18.797,200.65,109.408,161.059
843,98.51,burst_12p,False,1776107977.5133247,1776107977.5424352,29.11,200.64,109.392,161.008
846,98.51,burst_12p,False,1776107977.5286481,1776107977.54712,18.472,200.66,109.375,160.957
845,98.49,burst_12p,True,1776107977.5235426,1776107977.5492003,25.658,200.79,109.359,160.906
848,98.45,burst_12p,True,1776107977.5388467,1776107977.556895,18.048,200.67,109.343,160.855
849,98.45,burst_12p,False,1776107977.5439441,1776107977.5572312,13.287,200.89,109.326,160.805
847,98.48,burst_12p,True,1776107977.5337493,1776107977.5583243,24.575,201.07,109.31,160.754
850,98.63,burst_12p,True,1776107977.5490417,1776107977.5683043,19.263,200.83,109.294,160.703
852,98.6,burst_12p,True,1776107977.5592449,1776107977.578238,18.993,200.6,109.277,160.652
851,98.64,burst_12p,False,1776107977.554155,1776107977.5810347,26.88,200.7,109.261,160.601
853,98.52,burst_12p,True,1776107977.5643373,1776107977.5896547,25.317,200.53,109.245,160.55
854,98.54,burst_12p,False,1776107977.5694258,1776107977.5900223,20.597,200.75,109.229,160.499
856,98.97,burst_12p,True,1776107977.5796092,1776107977.5979562,18.347,200.61,109.212,160.448
855,98.56,burst_12p,True,1776107977.5745158,1776107977.6026566,28.141,200.62,109.196,160.397
858,99.02,burst_12p,False,1776107977.5898387,1776107977.6083663,18.528,200.59,109.18,160.346
857,99.0,burst_12p,True,1776107977.5847223,1776107977.610604,25.882,200.72,109.163,160.295
859,99.02,burst_12p,False,1776107977.594948,1776107977.6194217,24.474,200.54,109.147,160.244
860,99.01,burst_12p,False,1776107977.6000526,1776107977.6197913,19.739,200.75,109.131,160.193
862,99.08,burst_12p,True,1776107977.6105902,1776107977.6314058,20.816,200.44,109.114,160.142
863,99.15,burst_12p,True,1776107977.6157076,1776107977.6317716,16.064,200.66,109.098,160.091
861,99.3,burst_12p,True,1776107977.605153,1776107977.6328087,27.656,200.84,109.081,160.04
864,99.28,burst_12p,True,1776107977.6208117,1776107977.638494,17.682,200.81,109.065,159.989
865,99.25,burst_12p,True,1776107977.6259212,1776107977.64946,23.539,200.53,109.048,159.938
866,99.17,burst_12p,True,1776107977.631022,1776107977.649787,18.765,200.75,109.032,159.887
868,99.24,burst_12p,False,1776107977.6412182,1776107977.66116,19.942,200.45,109.016,159.836
867,99.26,burst_12p,True,1776107977.6361206,1776107977.661945,25.825,200.65,108.999,159.785
870,99.48,burst_12p,False,1776107977.6514134,1776107977.6691022,17.689,200.55,108.983,159.734
869,99.47,burst_12p,True,1776107977.6463177,1776107977.6744022,28.085,200.53,108.966,159.683
871,99.45,burst_12p,False,1776107977.6565027,1776107977.6815343,25.032,200.43,108.95,159.632
872,99.61,burst_12p,True,1776107977.661606,1776107977.6819007,20.295,200.65,108.933,159.581
874,99.77,burst_12p,True,1776107977.6718273,1776107977.6908047,18.977,200.47,108.917,159.53
873,99.66,burst_12p,True,1776107977.6667085,1776107977.6945016,27.793,200.52,108.9,159.479
875,99.75,burst_12p,False,1776107977.676953,1776107977.7038841,26.931,200.32,108.884,159.429
876,99.68,burst_12p,True,1776107977.6820676,1776107977.7042322,22.165,200.54,108.868,159.378
878,99.73,burst_12p,False,1776107977.692301,1776107977.7088263,16.525,200.55,108.851,159.327
877,99.74,burst_12p,True,1776107977.68719,1776107977.717607,30.417,200.38,108.835,159.276
879,99.74,burst_12p,False,1776107977.6973968,1776107977.7195005,22.104,200.52,108.818,159.225
880,99.71,burst_12p,True,1776107977.7025156,1776107977.730849,28.333,200.23,108.802,159.174
881,99.94,burst_12p,True,1776107977.7076235,1776107977.731261,23.638,200.44,108.77,159.123
882,100.02,burst_12p,True,1776107977.7127383,1776107977.7315154,18.777,200.66,108.739,159.072
884,99.78,burst_12p,True,1776107977.7229717,1776107977.741931,18.959,200.41,108.707,159.021
883,99.94,burst_12p,True,1776107977.7178626,1776107977.743511,25.648,200.56,108.676,158.97
885,99.8,burst_12p,False,1776107977.7280684,1776107977.7533288,25.26,200.34,108.644,158.919
886,99.57,burst_12p,True,1776107977.7331603,1776107977.7537293,20.569,200.55,108.613,158.868
888,99.03,burst_12p,True,1776107977.7433438,1776107977.7624435,19.1,200.38,108.581,158.817
887,98.73,burst_12p,True,1776107977.7382562,1776107977.7654548,27.199,200.47,108.55,158.766
890,98.44,burst_12p,False,1776107977.7535532,1776107977.7726278,19.075,200.37,108.518,158.715
889,99.02,burst_12p,False,1776107977.7484396,1776107977.7743533,25.914,200.52,108.487,158.664
892,98.47,burst_12p,True,1776107977.7637942,1776107977.781913,18.119,200.41,108.455,158.613
891,98.46,burst_12p,False,1776107977.7586749,1776107977.7863529,27.678,200.43,108.424,158.562
894,98.46,burst_12p,False,1776107977.774008,1776107977.7910662,17.058,200.44,108.392,158.511
893,98.46,burst_12p,True,1776107977.7688987,1776107977.7938652,24.966,200.54,108.361,158.46
896,98.39,burst_12p,True,1776107977.784222,1776107977.803279,19.057,200.34,108.329,158.409
895,98.41,burst_12p,True,1776107977.779118,1776107977.8039439,24.826,200.54,108.298,158.358
898,97.99,burst_12p,True,1776107977.794422,1776107977.812995,18.573,200.36,108.266,158.307
899,98.02,burst_12p,False,1776107977.7995205,1776107977.8134649,13.944,200.56,108.235,158.256
897,98.19,burst_12p,True,1776107977.7893195,1776107977.8159294,26.61,200.67,108.203,158.205
900,97.96,burst_12p,True,1776107977.8046215,1776107977.8287232,24.102,200.32,108.171,158.154
901,97.97,burst_12p,False,1776107977.8097467,1776107977.8290844,19.338,200.53,108.034,158.11
902,97.82,burst_12p,True,1776107977.8148491,1776107977.8336782,18.829,200.55,107.897,158.066
904,98.25,burst_12p,True,1776107977.8250759,1776107977.8421464,17.071,200.39,107.759,158.022
903,97.82,burst_12p,True,1776107977.8199565,1776107977.8465347,26.578,200.42,107.622,157.977
906,99.02,burst_12p,True,1776107977.8352702,1776107977.853923,18.653,200.31,107.485,157.933
905,98.26,burst_12p,True,1776107977.8301754,1776107977.854663,24.487,200.5,107.347,157.889
908,99.18,burst_12p,True,1776107977.8454933,1776107977.8636258,18.132,200.32,107.21,157.844
909,99.33,burst_12p,True,1776107977.8505936,1776107977.863988,13.394,200.53,107.073,157.8
907,99.02,burst_12p,False,1776107977.8403747,1776107977.8652952,24.92,200.69,106.935,157.756
910,99.31,burst_12p,False,1776107977.8557036,1776107977.874017,18.313,200.53,106.798,157.711
912,99.14,burst_12p,True,1776107977.8658757,1776107977.8839703,18.095,200.31,106.66,157.667
911,99.24,burst_12p,True,1776107977.8607929,1776107977.8870533,26.26,200.39,106.523,157.623
913,99.19,burst_12p,True,1776107977.870974,1776107977.8961997,25.226,200.21,106.386,157.579
914,99.37,burst_12p,True,1776107977.8760777,1776107977.8965447,20.467,200.41,106.248,157.534
916,99.45,burst_12p,True,1776107977.8862891,1776107977.9045262,18.237,200.28,106.111,157.49
915,99.57,burst_12p,True,1776107977.881177,1776107977.9081979,27.021,200.34,105.974,157.446
918,99.44,burst_12p,False,1776107977.8965213,1776107977.91561,19.089,200.23,105.836,157.401
917,99.44,burst_12p,False,1776107977.8914056,1776107977.916547,25.141,200.41,105.699,157.357
920,99.37,burst_12p,True,1776107977.906753,1776107977.925024,18.271,200.26,105.562,157.313
919,99.47,burst_12p,False,1776107977.9016376,1776107977.9291415,27.504,200.3,105.424,157.268
922,99.25,burst_12p,False,1776107977.9169943,1776107977.935326,18.332,200.24,105.377,157.224
921,99.27,burst_12p,True,1776107977.9118726,1776107977.9361923,24.32,200.42,105.33,157.18
924,99.09,burst_12p,True,1776107977.9274735,1776107977.9457567,18.283,200.23,105.283,157.135
923,99.13,burst_12p,True,1776107977.922115,1776107977.947438,25.323,200.37,105.236,157.091
926,99.45,burst_12p,True,1776107977.937933,1776107977.9575667,19.634,200.15,105.189,157.047
925,99.74,burst_12p,True,1776107977.9328158,1776107977.957937,25.121,200.35,105.142,157.003
928,99.41,burst_12p,False,1776107977.9483948,1776107977.9668243,18.43,200.18,105.095,156.958
927,99.39,burst_12p,True,1776107977.9432795,1776107977.9692574,25.978,200.29,105.048,156.914
930,99.28,burst_12p,True,1776107977.9586394,1776107977.976473,17.834,200.19,105.001,156.87
931,99.18,burst_12p,True,1776107977.9637535,1776107977.9768229,13.069,200.39,104.954,156.825
929,99.36,burst_12p,True,1776107977.9535236,1776107977.9784255,24.902,200.54,104.907,156.781
932,99.33,burst_12p,True,1776107977.969264,1776107977.989738,20.474,200.27,104.86,156.737
934,99.31,burst_12p,True,1776107977.9797447,1776107977.9975893,17.845,200.14,104.813,156.692
933,99.67,burst_12p,True,1776107977.9746192,1776107978.002716,28.097,200.14,104.766,156.648
935,99.29,burst_12p,True,1776107977.9851894,1776107978.0123436,27.154,199.94,104.719,156.604
936,99.25,burst_12p,True,1776107977.990306,1776107978.0126803,22.374,200.14,104.672,156.559
938,99.26,burst_12p,False,1776107978.0005383,1776107978.020584,20.046,200.02,104.625,156.515
937,99.27,burst_12p,False,1776107977.9954214,1776107978.024925,29.504,200.04,104.578,156.471
940,99.06,burst_12p,True,1776107978.0109982,1776107978.0293045,18.306,200.07,104.531,156.427
939,99.15,burst_12p,True,1776107978.0058813,1776107978.033276,27.395,200.11,104.484,156.382
941,98.99,burst_12p,True,1776107978.0161128,1776107978.0413284,25.216,199.98,104.464,156.338
942,99.01,burst_12p,True,1776107978.0212312,1776107978.045947,24.716,200.0,104.443,156.294
943,99.33,burst_12p,True,1776107978.02635,1776107978.0462837,19.934,200.2,104.423,156.249
944,99.19,burst_12p,True,1776107978.0314655,1776107978.0507555,19.29,200.22,104.403,156.205
946,99.17,burst_12p,True,1776107978.0419283,1776107978.060406,18.478,200.02,104.383,156.161
945,99.21,burst_12p,False,1776107978.03681,1776107978.0624478,25.638,200.15,104.363,156.116
947,99.1,burst_12p,True,1776107978.0470355,1776107978.0726516,25.616,199.93,104.343,156.072
948,99.09,burst_12p,False,1776107978.052159,1776107978.0730605,20.901,200.12,104.323,156.028
950,98.99,burst_12p,True,1776107978.0626233,1776107978.0855026,22.879,199.81,104.303,155.984
951,98.97,burst_12p,True,1776107978.0677388,1776107978.0858717,18.133,200.0,104.283,155.939
949,99.03,burst_12p,True,1776107978.057506,1776107978.0861542,28.648,200.2,104.263,155.895
952,98.95,burst_12p,False,1776107978.0728683,1776107978.0905151,17.647,200.23,104.242,155.851
954,99.07,burst_12p,True,1776107978.083456,1776107978.1020775,18.621,199.95,104.222,155.806
953,98.96,burst_12p,True,1776107978.0783448,1776107978.1024313,24.086,200.15,104.202,155.762
956,99.29,burst_12p,True,1776107978.0936813,1776107978.1127372,19.056,199.93,104.182,155.718
957,99.29,burst_12p,True,1776107978.098797,1776107978.1131148,14.318,200.12,104.162,155.673
955,99.05,burst_12p,False,1776107978.0885668,1776107978.1134017,24.835,200.32,104.142,155.629
958,99.29,burst_12p,False,1776107978.1039193,1776107978.122438,18.519,200.15,104.122,155.585
959,99.28,burst_12p,False,1776107978.1090348,1776107978.1228004,13.766,200.34,104.102,155.54
960,99.27,burst_12p,False,1776107978.1141503,1776107978.1331205,18.97,200.12,104.082,155.496
962,99.31,burst_12p,False,1776107978.1243794,1776107978.1445212,20.142,199.85,103.906,155.452
963,99.31,burst_12p,False,1776107978.1294966,1776107978.1449535,15.457,200.04,103.73,155.408
961,99.32,burst_12p,True,1776107978.1192667,1776107978.1452506,25.984,200.24,103.554,155.363
964,99.25,burst_12p,True,1776107978.13461,1776107978.153018,18.408,200.12,103.378,155.319
965,99.47,burst_12p,True,1776107978.1397243,1776107978.1533823,13.658,200.31,103.202,155.275
966,99.62,burst_12p,True,1776107978.1448407,1776107978.1642582,19.418,200.07,103.026,155.23
967,99.53,burst_12p,True,1776107978.149951,1776107978.164761,14.81,200.26,102.85,155.186
968,99.67,burst_12p,True,1776107978.1550453,1776107978.1759777,20.932,200.0,102.674,155.142
970,99.61,burst_12p,True,1776107978.1652284,1776107978.1853077,20.079,199.82,102.498,155.097
971,100.24,burst_12p,True,1776107978.1703424,1776107978.1856756,15.333,200.01,102.322,155.053
969,99.68,burst_12p,False,1776107978.1601396,1776107978.1888301,28.691,200.09,102.147,155.009
972,100.23,burst_12p,False,1776107978.1754265,1776107978.1935046,18.078,200.1,101.971,154.965
974,100.23,burst_12p,False,1776107978.1855915,1776107978.205636,20.045,199.81,101.795,154.92
973,100.25,burst_12p,False,1776107978.1805048,1776107978.2060428,25.538,200.0,101.619,154.876
976,100.22,burst_12p,False,1776107978.195762,1776107978.2138822,18.12,199.88,101.443,154.832
975,100.22,burst_12p,True,1776107978.1906853,1776107978.2182488,27.564,199.91,101.267,154.787
978,100.37,burst_12p,True,1776107978.2059538,1776107978.2246456,18.692,199.85,101.091,154.743
977,100.22,burst_12p,False,1776107978.200848,1776107978.2276375,26.789,199.93,100.915,154.699
980,100.46,burst_12p,True,1776107978.2161233,1776107978.235088,18.965,199.83,100.739,154.654
979,100.46,burst_12p,True,1776107978.211039,1776107978.2377472,26.708,199.93,100.563,154.61
982,100.46,burst_12p,False,1776107978.2262998,1776107978.2440166,17.717,199.88,100.478,154.566
981,100.45,burst_12p,False,1776107978.2212124,1776107978.248075,26.863,199.91,100.393,154.521
983,100.46,burst_12p,False,1776107978.2313936,1776107978.2566807,25.287,199.77,100.308,154.477
984,100.45,burst_12p,True,1776107978.2364862,1776107978.2600808,23.595,199.83,100.223,154.433
985,100.33,burst_12p,True,1776107978.2415848,1776107978.27287,31.285,199.52,100.139,154.389
986,100.29,burst_12p,False,1776107978.2466755,1776107978.2732296,26.554,199.71,100.054,154.344
987,100.2,burst_12p,True,1776107978.2517715,1776107978.2735062,21.735,199.9,99.969,154.3
988,100.23,burst_12p,False,1776107978.256876,1776107978.2754083,18.532,200.02,99.884,154.256
990,100.24,burst_12p,True,1776107978.2670605,1776107978.2846017,17.541,199.85,99.799,154.211
989,100.18,burst_12p,True,1776107978.2619686,1776107978.2883866,26.418,199.9,99.714,154.167
992,100.41,burst_12p,True,1776107978.2772377,1776107978.2986555,21.418,199.69,99.629,154.123
991,100.26,burst_12p,False,1776107978.2721503,1776107978.300291,28.141,199.83,99.544,154.078
994,100.53,burst_12p,True,1776107978.2874317,1776107978.3058414,18.41,199.8,99.459,154.034
993,100.39,burst_12p,False,1776107978.282331,1776107978.310312,27.981,199.82,99.374,153.99
996,99.81,burst_12p,False,1776107978.2976096,1776107978.3172019,19.592,199.75,99.289,153.945
995,99.81,burst_12p,True,1776107978.2925272,1776107978.3183541,25.827,199.9,99.204,153.901
998,99.8,burst_12p,True,1776107978.3077855,1776107978.3272376,19.452,199.75,99.119,153.857
997,99.82,burst_12p,False,1776107978.3026917,1776107978.3297813,27.09,199.85,99.034,153.813
999,99.81,burst_12p,False,1776107978.3128765,1776107978.3396518,26.775,199.65,98.949,153.768
